cdc_case_earliest_dt,cdc_report_dt,death_yn
7/17/2023,2143,No
7/17/2023,807,Unknown
7/17/2023,39,Yes
7/18/2023,4052,Missing
7/18/2023,1476,No
7/18/2023,622,Unknown
7/18/2023,37,Yes
7/19/2023,3717,Missing
7/19/2023,1494,No
7/19/2023,562,Unknown
7/19/2023,24,Yes
7/20/2023,3575,Missing
7/20/2023,1541,No
7/20/2023,553,Unknown
7/20/2023,39,Yes
7/21/2023,3819,Missing
7/21/2023,1525,No
7/21/2023,539,Unknown
7/21/2023,41,Yes
7/22/2023,2942,Missing
7/22/2023,1056,No
7/22/2023,436,Unknown
7/22/2023,32,Yes
7/23/2023,3059,Missing
7/23/2023,1155,No
7/23/2023,392,Unknown
7/23/2023,35,Yes
7/24/2023,4517,Missing
7/24/2023,2532,No
7/24/2023,938,Unknown
7/24/2023,58,Yes
7/25/2023,4679,Missing
7/25/2023,1900,No
7/25/2023,705,Unknown
7/25/2023,40,Yes
7/26/2023,4703,Missing
7/26/2023,1926,No
7/26/2023,686,Unknown
7/26/2023,45,Yes
7/27/2023,4512,Missing
7/27/2023,1906,No
7/27/2023,782,Unknown
7/27/2023,40,Yes
7/28/2023,4710,Missing
7/28/2023,1876,No
7/28/2023,684,Unknown
7/28/2023,44,Yes
7/29/2023,3640,Missing
7/29/2023,1311,No
7/29/2023,477,Unknown
7/29/2023,30,Yes
7/30/2023,3326,Missing
7/30/2023,1467,No
7/30/2023,610,Unknown
7/30/2023,44,Yes
7/31/2023,5650,Missing
7/31/2023,3624,No
7/31/2023,1260,Unknown
7/31/2023,70,Yes
8/1/2023,5893,Missing
8/1/2023,4048,No
8/1/2023,908,Unknown
8/1/2023,69,Yes
8/2/2023,5768,Missing
8/2/2023,2444,No
8/2/2023,887,Unknown
8/2/2023,52,Yes
8/3/2023,5523,Missing
8/3/2023,2141,No
8/3/2023,873,Unknown
8/3/2023,48,Yes
8/4/2023,5786,Missing
8/4/2023,2032,No
8/4/2023,894,Unknown
8/4/2023,53,Yes
8/5/2023,4608,Missing
8/5/2023,1501,No
8/5/2023,646,Unknown
8/5/2023,45,Yes
8/6/2023,4507,Missing
8/6/2023,1505,No
8/6/2023,679,Unknown
8/6/2023,57,Yes
8/7/2023,7066,Missing
8/7/2023,3717,No
8/7/2023,2130,Unknown
8/7/2023,70,Yes
8/8/2023,7588,Missing
8/8/2023,2535,No
8/8/2023,1185,Unknown
8/8/2023,65,Yes
8/9/2023,7058,Missing
8/9/2023,2530,No
8/9/2023,1334,Unknown
8/9/2023,41,Yes
8/10/2023,8106,Missing
8/10/2023,2450,No
8/10/2023,1447,Unknown
8/10/2023,65,Yes
8/11/2023,7165,Missing
8/11/2023,2369,No
8/11/2023,1240,Unknown
8/11/2023,45,Yes
8/12/2023,5571,Missing
8/12/2023,1644,No
8/12/2023,748,Unknown
8/12/2023,54,Yes
8/13/2023,5280,Missing
8/13/2023,1775,No
8/13/2023,769,Unknown
8/13/2023,60,Yes
8/14/2023,9729,Missing
8/14/2023,4678,No
8/14/2023,1887,Unknown
8/14/2023,83,Yes
8/15/2023,8481,Missing
8/15/2023,2977,No
8/15/2023,1399,Unknown
8/15/2023,71,Yes
8/16/2023,131533,Missing
8/16/2023,3156,No
8/16/2023,1683,Unknown
8/16/2023,68,Yes
8/17/2023,8508,Missing
8/17/2023,2950,No
8/17/2023,1376,Unknown
8/17/2023,58,Yes
8/18/2023,14364,Missing
8/18/2023,2742,No
8/18/2023,1574,Unknown
8/18/2023,61,Yes
8/19/2023,6775,Missing
8/19/2023,1993,No
8/19/2023,886,Unknown
8/19/2023,55,Yes
8/20/2023,6731,Missing
8/20/2023,2150,No
8/20/2023,957,Unknown
8/20/2023,72,Yes
8/21/2023,10188,Missing
8/21/2023,6051,No
8/21/2023,2433,Unknown
8/21/2023,74,Yes
8/22/2023,10943,Missing
8/22/2023,3491,No
8/22/2023,2010,Unknown
8/22/2023,78,Yes
8/23/2023,11697,Missing
8/23/2023,3943,No
8/23/2023,2009,Unknown
8/23/2023,59,Yes
8/24/2023,11030,Missing
8/24/2023,3729,No
8/24/2023,1939,Unknown
8/24/2023,77,Yes
8/25/2023,10257,Missing
8/25/2023,3444,No
8/25/2023,1897,Unknown
8/25/2023,78,Yes
8/26/2023,8086,Missing
8/26/2023,2368,No
8/26/2023,1189,Unknown
8/26/2023,64,Yes
8/27/2023,7877,Missing
8/27/2023,2564,No
8/27/2023,1156,Unknown
8/27/2023,55,Yes
8/28/2023,11247,Missing
8/28/2023,6613,No
8/28/2023,4095,Unknown
8/28/2023,84,Yes
8/29/2023,11823,Missing
8/29/2023,4298,No
8/29/2023,2530,Unknown
8/29/2023,74,Yes
8/30/2023,10647,Missing
8/30/2023,4178,No
8/30/2023,2623,Unknown
8/30/2023,78,Yes
8/31/2023,10283,Missing
8/31/2023,3587,No
8/31/2023,2444,Unknown
8/31/2023,65,Yes
9/1/2023,10270,Missing
9/1/2023,3354,No
9/1/2023,2176,Unknown
9/1/2023,72,Yes
9/2/2023,7134,Missing
9/2/2023,2294,No
9/2/2023,1243,Unknown
9/2/2023,60,Yes
9/3/2023,6812,Missing
9/3/2023,2529,No
9/3/2023,1275,Unknown
9/3/2023,73,Yes
9/4/2023,7097,Missing
9/4/2023,3176,No
9/4/2023,1504,Unknown
9/4/2023,70,Yes
9/5/2023,10046,Missing
9/5/2023,8022,No
9/5/2023,4669,Unknown
9/5/2023,78,Yes
9/6/2023,11600,Missing
9/6/2023,5046,No
9/6/2023,3293,Unknown
9/6/2023,74,Yes
9/7/2023,10294,Missing
9/7/2023,4503,No
9/7/2023,2833,Unknown
9/7/2023,66,Yes
9/8/2023,9268,Missing
9/8/2023,4023,No
9/8/2023,2378,Unknown
9/8/2023,67,Yes
9/9/2023,6368,Missing
9/9/2023,2623,No
9/9/2023,1442,Unknown
9/9/2023,51,Yes
9/10/2023,5813,Missing
9/10/2023,2797,No
9/10/2023,1283,Unknown
9/10/2023,59,Yes
9/11/2023,9399,Missing
9/11/2023,6661,No
9/11/2023,3438,Unknown
9/11/2023,86,Yes
9/12/2023,9351,Missing
9/12/2023,4975,No
9/12/2023,2382,Unknown
9/12/2023,57,Yes
9/13/2023,22611,Missing
9/13/2023,4831,No
9/13/2023,35122,Unknown
9/13/2023,75,Yes
9/14/2023,8866,Missing
9/14/2023,4337,No
9/14/2023,2168,Unknown
9/14/2023,77,Yes
9/15/2023,11078,Missing
9/15/2023,3866,No
9/15/2023,1864,Unknown
9/15/2023,64,Yes
9/16/2023,6077,Missing
9/16/2023,2736,No
9/16/2023,1366,Unknown
9/16/2023,54,Yes
9/17/2023,5340,Missing
9/17/2023,3080,No
9/17/2023,1150,Unknown
9/17/2023,54,Yes
9/18/2023,9307,Missing
9/18/2023,7178,No
9/18/2023,2771,Unknown
9/18/2023,50,Yes
9/19/2023,9261,Missing
9/19/2023,5350,No
9/19/2023,2762,Unknown
9/19/2023,71,Yes
9/20/2023,7728,Missing
9/20/2023,4807,No
9/20/2023,2156,Unknown
9/20/2023,59,Yes
9/21/2023,7651,Missing
9/21/2023,4401,No
9/21/2023,1983,Unknown
9/21/2023,55,Yes
9/22/2023,7289,Missing
9/22/2023,3939,No
9/22/2023,1962,Unknown
9/22/2023,58,Yes
9/23/2023,4479,Missing
9/23/2023,2528,No
9/23/2023,1306,Unknown
9/23/2023,56,Yes
9/24/2023,5271,Missing
9/24/2023,2745,No
9/24/2023,1210,Unknown
9/24/2023,40,Yes
9/25/2023,7575,Missing
9/25/2023,5169,No
9/25/2023,2600,Unknown
9/25/2023,57,Yes
9/26/2023,7749,Missing
9/26/2023,4827,No
9/26/2023,2129,Unknown
9/26/2023,47,Yes
9/27/2023,7489,Missing
9/27/2023,4138,No
9/27/2023,2195,Unknown
9/27/2023,36,Yes
9/28/2023,6792,Missing
9/28/2023,3873,No
9/28/2023,2003,Unknown
9/28/2023,38,Yes
9/29/2023,5573,Missing
9/29/2023,3118,No
9/29/2023,1736,Unknown
9/29/2023,29,Yes
9/30/2023,4098,Missing
9/30/2023,2186,No
9/30/2023,1142,Unknown
9/30/2023,34,Yes
10/1/2023,4220,Missing
10/1/2023,2330,No
10/1/2023,1006,Unknown
10/1/2023,31,Yes
10/2/2023,6728,Missing
10/2/2023,4290,No
10/2/2023,2128,Unknown
10/2/2023,30,Yes
10/3/2023,6550,Missing
10/3/2023,3685,No
10/3/2023,1734,Unknown
10/3/2023,25,Yes
10/4/2023,6261,Missing
10/4/2023,3292,No
10/4/2023,1741,Unknown
10/4/2023,23,Yes
10/5/2023,6053,Missing
10/5/2023,2878,No
10/5/2023,1532,Unknown
10/5/2023,13,Yes
10/6/2023,5356,Missing
10/6/2023,2535,No
10/6/2023,1290,Unknown
10/6/2023,24,Yes
10/7/2023,3885,Missing
10/7/2023,1664,No
10/7/2023,779,Unknown
10/7/2023,22,Yes
10/8/2023,3788,Missing
10/8/2023,1643,No
10/8/2023,819,Unknown
10/8/2023,12,Yes
10/9/2023,5466,Missing
10/9/2023,2977,No
10/9/2023,2045,Unknown
10/9/2023,26,Yes
10/10/2023,5994,Missing
10/10/2023,2983,No
10/10/2023,1460,Unknown
10/10/2023,18,Yes
10/11/2023,5085,Missing
10/11/2023,2816,No
10/11/2023,1497,Unknown
10/11/2023,11,Yes
10/12/2023,5778,Missing
10/12/2023,2604,No
10/12/2023,1498,Unknown
10/12/2023,14,Yes
10/13/2023,5975,Missing
10/13/2023,2331,No
10/13/2023,1346,Unknown
10/13/2023,7,Yes
10/14/2023,3309,Missing
10/14/2023,1597,No
10/14/2023,838,Unknown
10/14/2023,6,Yes
10/15/2023,4203,Missing
10/15/2023,1672,No
10/15/2023,799,Unknown
10/15/2023,12,Yes
10/16/2023,4921,Missing
10/16/2023,2980,No
10/16/2023,1606,Unknown
10/16/2023,6,Yes
10/17/2023,5105,Missing
10/17/2023,2788,No
10/17/2023,1255,Unknown
10/17/2023,9,Yes
10/18/2023,5467,Missing
10/18/2023,2695,No
10/18/2023,1083,Unknown
10/18/2023,6,Yes
10/19/2023,4662,Missing
10/19/2023,2510,No
10/19/2023,914,Unknown
10/19/2023,2,Yes
